Task ID,Dataset,unique_id,model_created,model_run,description,Code,Test Result,Post,original correctness,naive correctness,naive no fsl correctness,data file
142,mbppplus,142_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function that takes in a list and element and checks whether all items in the list are equal to the given element.,"def check_element(lst, element):
    for item in lst:
        if item != element:
            return False
    return True

# Test cases
assert check_element([""green"", ""orange"", ""black"", ""white""], 'blue') == False
assert check_element([1, 2, 3, 4], 7) == False
assert check_element([""green"", ""green"", ""green"", ""green""], 'green') == True
",,post,True,True,False,selected_pilot_75_mbpp_4mini_temp.json
142,mbppplus,142_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function that takes in a list and element and checks whether all items in the list are equal to the given element.,"def check_element(lst, element):
    for item in lst:
        if item != element:
            return False
    return True

# Test cases
assert check_element([""green"", ""orange"", ""black"", ""white""], 'blue') == False
assert check_element([1, 2, 3, 4], 7) == False
assert check_element([""green"", ""green"", ""green"", ""green""], 'green') == True
",,post,True,True,False,selected_pilot_75_mbpp_4mini_temp.json
142,mbppplus,142_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function that takes in a list and element and checks whether all items in the list are equal to the given element.,"def check_element(lst, element):
    for item in lst:
        if item != element:
            return False
    return True

# Test cases
assert check_element([""green"", ""orange"", ""black"", ""white""], 'blue') == False
assert check_element([1, 2, 3, 4], 7) == False
assert check_element([""green"", ""green"", ""green"", ""green""], 'green') == True
",,post,True,False,False,selected_pilot_75_mbpp_4mini_temp.json
142,mbppplus,142_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function that takes in a list and element and checks whether all items in the list are equal to the given element.,"def check_element(lst, element):
    for item in lst:
        if item != element:
            return False
    return True

# Test cases
assert check_element([""green"", ""orange"", ""black"", ""white""], 'blue') == False
assert check_element([1, 2, 3, 4], 7) == False
assert check_element([""green"", ""green"", ""green"", ""green""], 'green') == True
",,post,True,True,False,selected_pilot_75_mbpp_4mini_temp.json
315,mbppplus,315_llama3point1-70b,llama3point1-70b,gpt-4o-mini-2024-07-18,Write a function to add the given tuple to the given list.,"def add_tuple(input_list, input_tuple):
  return input_list + list(input_tuple)
",,post,True,False,True,selected_pilot_75_mbpp_4mini_temp.json
315,mbppplus,315_llama3point1-70b,llama3point1-70b,gpt-4o-mini-2024-07-18,Write a function to add the given tuple to the given list.,"def add_tuple(input_list, input_tuple):
  return input_list + list(input_tuple)
",,post,True,False,True,selected_pilot_75_mbpp_4mini_temp.json
315,mbppplus,315_llama3point1-70b,llama3point1-70b,gpt-4o-mini-2024-07-18,Write a function to add the given tuple to the given list.,"def add_tuple(input_list, input_tuple):
  return input_list + list(input_tuple)
",,post,True,True,True,selected_pilot_75_mbpp_4mini_temp.json
315,mbppplus,315_llama3point1-70b,llama3point1-70b,gpt-4o-mini-2024-07-18,Write a function to add the given tuple to the given list.,"def add_tuple(input_list, input_tuple):
  return input_list + list(input_tuple)
",,post,True,False,True,selected_pilot_75_mbpp_4mini_temp.json
315,mbppplus,315_llama3point1-70b,llama3point1-70b,gpt-4o-mini-2024-07-18,Write a function to add the given tuple to the given list.,"def add_tuple(input_list, input_tuple):
  return input_list + list(input_tuple)
",,post,True,True,True,selected_pilot_75_mbpp_4mini_temp.json
315,mbppplus,315_llama3point1-70b,llama3point1-70b,gpt-4o-mini-2024-07-18,Write a function to add the given tuple to the given list.,"def add_tuple(input_list, input_tuple):
  return input_list + list(input_tuple)
",,post,True,False,True,selected_pilot_75_mbpp_4mini_temp.json
315,mbppplus,315_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to add the given tuple to the given list.,"def add_tuple(lst, tpl):
    return lst + list(tpl)

# Test cases
assert add_tuple([5, 6, 7], (9, 10)) == [5, 6, 7, 9, 10]
assert add_tuple([6, 7, 8], (10, 11)) == [6, 7, 8, 10, 11]
assert add_tuple([7, 8, 9], (11, 12)) == [7, 8, 9, 11, 12]
",,post,True,True,True,selected_pilot_75_mbpp_4mini_temp.json
315,mbppplus,315_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to add the given tuple to the given list.,"def add_tuple(lst, tpl):
    return lst + list(tpl)

# Test cases
assert add_tuple([5, 6, 7], (9, 10)) == [5, 6, 7, 9, 10]
assert add_tuple([6, 7, 8], (10, 11)) == [6, 7, 8, 10, 11]
assert add_tuple([7, 8, 9], (11, 12)) == [7, 8, 9, 11, 12]
",,post,True,True,True,selected_pilot_75_mbpp_4mini_temp.json
315,mbppplus,315_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to add the given tuple to the given list.,"def add_tuple(lst, tpl):
    return lst + list(tpl)

# Test cases
assert add_tuple([5, 6, 7], (9, 10)) == [5, 6, 7, 9, 10]
assert add_tuple([6, 7, 8], (10, 11)) == [6, 7, 8, 10, 11]
assert add_tuple([7, 8, 9], (11, 12)) == [7, 8, 9, 11, 12]
",,post,True,True,True,selected_pilot_75_mbpp_4mini_temp.json
315,mbppplus,315_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to add the given tuple to the given list.,"def add_tuple(lst, tpl):
    return lst + list(tpl)

# Test cases
assert add_tuple([5, 6, 7], (9, 10)) == [5, 6, 7, 9, 10]
assert add_tuple([6, 7, 8], (10, 11)) == [6, 7, 8, 10, 11]
assert add_tuple([7, 8, 9], (11, 12)) == [7, 8, 9, 11, 12]
",,post,True,True,True,selected_pilot_75_mbpp_4mini_temp.json
315,mbppplus,315_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to add the given tuple to the given list.,"def add_tuple(lst, tpl):
    return lst + list(tpl)

# Test cases
assert add_tuple([5, 6, 7], (9, 10)) == [5, 6, 7, 9, 10]
assert add_tuple([6, 7, 8], (10, 11)) == [6, 7, 8, 10, 11]
assert add_tuple([7, 8, 9], (11, 12)) == [7, 8, 9, 11, 12]
",,post,True,True,True,selected_pilot_75_mbpp_4mini_temp.json
315,mbppplus,315_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to add the given tuple to the given list.,"def add_tuple(lst, tpl):
    return lst + list(tpl)

# Test cases
assert add_tuple([5, 6, 7], (9, 10)) == [5, 6, 7, 9, 10]
assert add_tuple([6, 7, 8], (10, 11)) == [6, 7, 8, 10, 11]
assert add_tuple([7, 8, 9], (11, 12)) == [7, 8, 9, 11, 12]
",,post,True,True,True,selected_pilot_75_mbpp_4mini_temp.json
55,mbppplus,55_llama3point1-70b,llama3point1-70b,gpt-4o-mini-2024-07-18,Write a function to convert a snake case string to camel case string.,"def snake_to_camel(snake_case_str):
    words = snake_case_str.split('_')
    camel_case_str = ''.join(word.capitalize() for word in words)
    return camel_case_str
",,post,False,False,False,selected_pilot_75_mbpp_4mini_temp.json
55,mbppplus,55_llama3point1-70b,llama3point1-70b,gpt-4o-mini-2024-07-18,Write a function to convert a snake case string to camel case string.,"def snake_to_camel(snake_case_str):
    words = snake_case_str.split('_')
    camel_case_str = ''.join(word.capitalize() for word in words)
    return camel_case_str
",,post,False,False,False,selected_pilot_75_mbpp_4mini_temp.json
55,mbppplus,55_llama3point1-70b,llama3point1-70b,gpt-4o-mini-2024-07-18,Write a function to convert a snake case string to camel case string.,"def snake_to_camel(snake_case_str):
    words = snake_case_str.split('_')
    camel_case_str = ''.join(word.capitalize() for word in words)
    return camel_case_str
",,post,False,False,False,selected_pilot_75_mbpp_4mini_temp.json
55,mbppplus,55_llama3point1-70b,llama3point1-70b,gpt-4o-mini-2024-07-18,Write a function to convert a snake case string to camel case string.,"def snake_to_camel(snake_case_str):
    words = snake_case_str.split('_')
    camel_case_str = ''.join(word.capitalize() for word in words)
    return camel_case_str
",,post,False,False,False,selected_pilot_75_mbpp_4mini_temp.json
55,mbppplus,55_llama3point1-70b,llama3point1-70b,gpt-4o-mini-2024-07-18,Write a function to convert a snake case string to camel case string.,"def snake_to_camel(snake_case_str):
    words = snake_case_str.split('_')
    camel_case_str = ''.join(word.capitalize() for word in words)
    return camel_case_str
",,post,False,False,False,selected_pilot_75_mbpp_4mini_temp.json
55,mbppplus,55_llama3point1-70b,llama3point1-70b,gpt-4o-mini-2024-07-18,Write a function to convert a snake case string to camel case string.,"def snake_to_camel(snake_case_str):
    words = snake_case_str.split('_')
    camel_case_str = ''.join(word.capitalize() for word in words)
    return camel_case_str
",,post,False,False,False,selected_pilot_75_mbpp_4mini_temp.json
55,mbppplus,55_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to convert a snake case string to camel case string.,"def snake_to_camel(snake_str):
    components = snake_str.split('_')
    return ''.join(x.capitalize() for x in components)

# Tests
assert snake_to_camel('python_program') == 'PythonProgram'
assert snake_to_camel('python_language') == 'PythonLanguage'
assert snake_to_camel('programming_language') == 'ProgrammingLanguage'
",,post,False,False,False,selected_pilot_75_mbpp_4mini_temp.json
55,mbppplus,55_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to convert a snake case string to camel case string.,"def snake_to_camel(snake_str):
    components = snake_str.split('_')
    return ''.join(x.capitalize() for x in components)

# Tests
assert snake_to_camel('python_program') == 'PythonProgram'
assert snake_to_camel('python_language') == 'PythonLanguage'
assert snake_to_camel('programming_language') == 'ProgrammingLanguage'
",,post,False,False,False,selected_pilot_75_mbpp_4mini_temp.json
55,mbppplus,55_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to convert a snake case string to camel case string.,"def snake_to_camel(snake_str):
    components = snake_str.split('_')
    return ''.join(x.capitalize() for x in components)

# Tests
assert snake_to_camel('python_program') == 'PythonProgram'
assert snake_to_camel('python_language') == 'PythonLanguage'
assert snake_to_camel('programming_language') == 'ProgrammingLanguage'
",,post,False,False,False,selected_pilot_75_mbpp_4mini_temp.json
55,mbppplus,55_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to convert a snake case string to camel case string.,"def snake_to_camel(snake_str):
    components = snake_str.split('_')
    return ''.join(x.capitalize() for x in components)

# Tests
assert snake_to_camel('python_program') == 'PythonProgram'
assert snake_to_camel('python_language') == 'PythonLanguage'
assert snake_to_camel('programming_language') == 'ProgrammingLanguage'
",,post,False,False,False,selected_pilot_75_mbpp_4mini_temp.json
55,mbppplus,55_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to convert a snake case string to camel case string.,"def snake_to_camel(snake_str):
    components = snake_str.split('_')
    return ''.join(x.capitalize() for x in components)

# Tests
assert snake_to_camel('python_program') == 'PythonProgram'
assert snake_to_camel('python_language') == 'PythonLanguage'
assert snake_to_camel('programming_language') == 'ProgrammingLanguage'
",,post,False,False,True,selected_pilot_75_mbpp_4mini_temp.json
55,mbppplus,55_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to convert a snake case string to camel case string.,"def snake_to_camel(snake_str):
    components = snake_str.split('_')
    return ''.join(x.capitalize() for x in components)

# Tests
assert snake_to_camel('python_program') == 'PythonProgram'
assert snake_to_camel('python_language') == 'PythonLanguage'
assert snake_to_camel('programming_language') == 'ProgrammingLanguage'
",,post,False,False,False,selected_pilot_75_mbpp_4mini_temp.json
207,mbppplus,207_llama3point1-70b,llama3point1-70b,gpt-4o-mini-2024-07-18,Write a function to find the area of a rectangle.,"def rectangle_area(length, width):
    return length * width
",,post,True,True,True,selected_pilot_75_mbpp_4mini_temp.json
207,mbppplus,207_llama3point1-70b,llama3point1-70b,gpt-4o-mini-2024-07-18,Write a function to find the area of a rectangle.,"def rectangle_area(length, width):
    return length * width
",,post,True,True,True,selected_pilot_75_mbpp_4mini_temp.json
207,mbppplus,207_llama3point1-70b,llama3point1-70b,gpt-4o-mini-2024-07-18,Write a function to find the area of a rectangle.,"def rectangle_area(length, width):
    return length * width
",,post,True,True,True,selected_pilot_75_mbpp_4mini_temp.json
207,mbppplus,207_llama3point1-70b,llama3point1-70b,gpt-4o-mini-2024-07-18,Write a function to find the area of a rectangle.,"def rectangle_area(length, width):
    return length * width
",,post,True,True,True,selected_pilot_75_mbpp_4mini_temp.json
207,mbppplus,207_llama3point1-70b,llama3point1-70b,gpt-4o-mini-2024-07-18,Write a function to find the area of a rectangle.,"def rectangle_area(length, width):
    return length * width
",,post,True,True,True,selected_pilot_75_mbpp_4mini_temp.json
207,mbppplus,207_llama3point1-70b,llama3point1-70b,gpt-4o-mini-2024-07-18,Write a function to find the area of a rectangle.,"def rectangle_area(length, width):
    return length * width
",,post,True,True,True,selected_pilot_75_mbpp_4mini_temp.json
207,mbppplus,207_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to find the area of a rectangle.,"def rectangle_area(length, width):
    return length * width

# Test the function with the provided assertions
assert rectangle_area(10, 20) == 200
assert rectangle_area(10, 5) == 50
assert rectangle_area(4, 2) == 8
",,post,True,True,True,selected_pilot_75_mbpp_4mini_temp.json
207,mbppplus,207_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to find the area of a rectangle.,"def rectangle_area(length, width):
    return length * width

# Test the function with the provided assertions
assert rectangle_area(10, 20) == 200
assert rectangle_area(10, 5) == 50
assert rectangle_area(4, 2) == 8
",,post,True,False,True,selected_pilot_75_mbpp_4mini_temp.json
207,mbppplus,207_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to find the area of a rectangle.,"def rectangle_area(length, width):
    return length * width

# Test the function with the provided assertions
assert rectangle_area(10, 20) == 200
assert rectangle_area(10, 5) == 50
assert rectangle_area(4, 2) == 8
",,post,True,True,True,selected_pilot_75_mbpp_4mini_temp.json
207,mbppplus,207_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to find the area of a rectangle.,"def rectangle_area(length, width):
    return length * width

# Test the function with the provided assertions
assert rectangle_area(10, 20) == 200
assert rectangle_area(10, 5) == 50
assert rectangle_area(4, 2) == 8
",,post,True,True,True,selected_pilot_75_mbpp_4mini_temp.json
207,mbppplus,207_gpt-4o,gpt-4o,gpt-4o-mini-2024-07-18,Write a function to find the area of a rectangle.,"def rectangle_area(length, width):
    return length * width

# Test the function with the provided assertions
assert rectangle_area(10, 20) == 200
assert rectangle_area(10, 5) == 50
assert rectangle_area(4, 2) == 8
",,post,True,True,True,selected_pilot_75_mbpp_4mini_temp.json
